Customer ID,Unnamed: 0,Total_Orders,Total_Profit,Sales,Avg_Discount,Segment,Region,Furniture_Profit,Technology_Profit,Office_Supplies_Profit,Multi_Category,has_furniture,has_technology,has_office,Customer_Group,First_Category,Acquisition_Date,Cohort_Year,Last_Order_Date,Months_Since_Acquisition
NZ-18565,578,20,402.4236,2488.31,0.175,Home Office,East,-4.9654,63.5126,343.8764,2,0,1,1,Other,Office Supplies,2014-08-02,2014,2017-10-06,38.7
ON-18715,579,15,-5.88900000000001,1567.52,0.16,Corporate,Central,-111.07,33.769999999999996,71.41099999999999,2,0,1,1,Other,Office Supplies,2014-09-13,2014,2016-11-15,26.466666666666665
OT-18730,580,10,-925.1203,3818.624,0.1599999999999999,Consumer,West,-234.4615,0.0,-690.6588,0,0,0,0,Other,Office Supplies,2015-04-20,2015,2017-10-26,30.666666666666668
PA-19060,581,7,225.8588,729.408,0.1857142857142857,Home Office,Central,0.0,67.992,157.86679999999998,2,0,1,1,Other,Office Supplies,2014-05-17,2014,2017-09-18,40.666666666666664
PB-18805,582,10,229.2257,740.356,0.12,Home Office,West,39.98,-7.0146,196.2603,2,1,0,1,Furniture + Office Supplies,Office Supplies,2015-11-20,2015,2017-12-05,24.866666666666667
PB-19105,583,5,218.1597,688.324,0.12,Consumer,Central,0.0,1.4091,216.75060000000002,2,0,1,1,Other,Office Supplies,2014-11-15,2014,2017-11-03,36.13333333333333
PB-19150,584,11,280.6606,1456.95,0.1272727272727273,Consumer,West,241.302,-16.614,55.9726,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-07-14,2014,2017-09-24,38.93333333333333
PB-19210,585,2,21.897,132.738,0.1,Corporate,Central,0.0,0.6993,21.1977,2,0,1,1,Other,Office Supplies,2014-11-23,2014,2016-02-11,14.833333333333334
PC-18745,586,5,272.685,1832.064,0.22,Corporate,West,207.1008,0.0,65.5842,2,1,0,1,Furniture + Office Supplies,Furniture,2014-12-31,2014,2017-12-28,36.43333333333333
PC-19000,587,3,-184.3364,1061.488,0.1333333333333333,Home Office,West,-175.8708,0.0,-8.4656,0,0,0,0,Other,Office Supplies,2014-04-08,2014,2015-08-01,16.0
PF-19120,588,19,-614.2943000000001,9062.864,0.1210526315789473,Consumer,West,117.0058,325.9086,-1057.2087000000001,2,1,1,0,Furniture + Technology,Office Supplies,2014-05-05,2014,2015-09-17,16.666666666666668
PF-19165,589,10,196.87389999999996,2770.0,0.05,Consumer,Central,-69.72920000000005,189.5889,77.01419999999999,2,0,1,1,Other,Furniture,2014-09-20,2014,2017-06-17,33.36666666666667
PF-19225,590,10,591.3118000000001,2206.1279999999997,0.06,Consumer,West,4.895000000000003,102.63640000000001,483.7804,3,1,1,1,All Three,Technology,2016-06-26,2016,2017-09-07,14.6
PG-18820,591,26,137.46130000000002,3086.907,0.1692307692307692,Consumer,West,131.9556,399.0269,-393.52119999999996,2,1,1,0,Furniture + Technology,Technology,2014-05-09,2014,2017-11-24,43.166666666666664
PG-18895,592,17,334.5163,1987.164,0.0941176470588235,Consumer,Central,-73.878,223.34609999999998,185.0482,2,0,1,1,Other,Technology,2014-05-11,2014,2017-11-03,42.4
PH-18790,593,2,47.8878,729.648,0.2,Home Office,South,47.8878,0.0,0.0,1,1,0,0,Furniture Only,Furniture,2017-10-21,2017,2017-10-21,0.0
PJ-18835,594,13,442.1355,1220.09,0.0769230769230769,Corporate,South,0.0,34.1648,407.9707,2,0,1,1,Other,Technology,2014-05-28,2014,2017-11-21,42.43333333333333
PJ-19015,595,10,682.9979000000001,1824.234,0.08,Consumer,West,-1.6454999999999984,681.8632,2.7802,2,0,1,1,Other,Furniture,2014-04-07,2014,2017-08-18,40.96666666666667
PK-18910,596,3,-798.705,1441.152,0.3666666666666667,Home Office,East,0.0,-46.797,-751.908,0,0,0,0,Other,Office Supplies,2014-04-04,2014,2016-09-03,29.433333333333334
PK-19075,597,25,2038.2676,8646.934,0.076,Consumer,Central,317.4022,8.3524,1712.5130000000001,3,1,1,1,All Three,Office Supplies,2014-11-11,2014,2017-12-21,37.86666666666667
PL-18925,598,8,-0.7527000000000026,239.481,0.25,Home Office,Central,9.7911,-13.6461,3.102299999999998,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-11-01,2014,2017-12-15,38.0
PM-18940,599,4,157.8768,1405.402,0.15,Consumer,Central,136.8168,0.0,21.06,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-05-04,2014,2016-12-09,31.666666666666668
PM-19135,600,7,526.7537,4115.662,0.1285714285714286,Home Office,Central,-95.2684,587.0725,34.949600000000004,2,0,1,1,Other,Technology,2015-12-19,2015,2017-11-09,23.033333333333335
PN-18775,601,13,192.0396,1467.152,0.123076923076923,Home Office,East,127.12019999999998,20.916600000000003,44.0028,3,1,1,1,All Three,Office Supplies,2015-08-07,2015,2017-11-30,28.2
PO-18850,602,22,38.47569999999996,7473.8282,0.21,Consumer,East,-371.1896,267.4839,142.18140000000002,2,0,1,1,Other,Technology,2014-11-02,2014,2017-12-26,38.333333333333336
PO-18865,603,13,437.8533,2493.214,0.0461538461538461,Consumer,Central,112.94,83.7175,241.1958,3,1,1,1,All Three,Technology,2014-03-23,2014,2017-12-30,45.93333333333333
PO-19180,604,18,1155.4331,4893.043,0.1055555555555555,Home Office,Central,25.2826,505.8606,624.2899,3,1,1,1,All Three,Office Supplies,2015-08-11,2015,2017-07-23,23.733333333333334
PO-19195,605,10,-49.70089999999999,1056.858,0.19,Home Office,Central,-93.4724,75.53620000000001,-31.764699999999998,1,0,1,0,Other,Office Supplies,2014-01-04,2014,2017-10-05,45.666666666666664
PP-18955,606,34,1495.0854,7252.608,0.1088235294117647,Home Office,South,570.8793999999999,208.6851,715.5209,3,1,1,1,All Three,Office Supplies,2014-08-26,2014,2017-09-24,37.5
PR-18880,607,12,247.6226,1840.178,0.1166666666666666,Consumer,West,65.2466,51.6551,130.7209,3,1,1,1,All Three,Furniture,2014-09-05,2014,2017-11-24,39.2
PS-18760,608,21,-134.441,2181.479,0.2238095238095238,Consumer,West,12.080799999999996,-220.0342,73.5124,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-06-15,2014,2017-09-14,39.56666666666667
PS-18970,609,13,198.5099,1278.639,0.0538461538461538,Home Office,Central,93.5683,0.0,104.9416,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-04-15,2014,2017-10-22,42.86666666666667
PS-19045,610,13,1742.7297,6843.634,0.0846153846153846,Home Office,South,593.9076,1064.9406,83.8815,3,1,1,1,All Three,Furniture,2014-12-20,2014,2017-05-08,29.0
PT-19090,611,7,-20.0508,160.572,0.3714285714285714,Consumer,Central,6.0412,0.0,-26.092,1,1,0,0,Furniture Only,Office Supplies,2014-09-12,2014,2017-10-20,37.8
PV-18985,612,13,434.5284,2876.046,0.0846153846153846,Home Office,West,1.2211000000000016,34.5789,398.7284,3,1,1,1,All Three,Office Supplies,2014-07-12,2014,2017-10-02,39.266666666666666
PW-19030,613,13,803.8169,3454.916,0.0384615384615384,Corporate,South,73.029,571.0499,159.738,3,1,1,1,All Three,Furniture,2014-05-16,2014,2017-11-14,42.6
PW-19240,614,12,1290.354,3922.415,0.1708333333333333,Consumer,West,-134.7068,89.3142,1335.7466,2,0,1,1,Other,Office Supplies,2014-11-18,2014,2016-09-22,22.466666666666665
QJ-19255,615,13,1203.6768,6108.338,0.123076923076923,Corporate,Central,1013.127,-86.8066,277.3564,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-03-17,2014,2017-12-05,45.3
RA-19285,616,17,546.0882,2617.906,0.1647058823529412,Consumer,East,28.4268,214.4779,303.18350000000004,3,1,1,1,All Three,Office Supplies,2014-12-13,2014,2017-12-25,36.93333333333333
RA-19885,617,15,1292.8656,3832.314,0.04,Corporate,West,319.096,138.84,834.9296,3,1,1,1,All Three,Furniture,2014-04-08,2014,2017-11-17,43.96666666666667
RA-19915,618,22,304.8673,4793.543,0.2795454545454545,Consumer,Central,-110.19239999999999,332.2772,82.7825,2,0,1,1,Other,Office Supplies,2014-06-30,2014,2017-12-18,42.233333333333334
RA-19945,619,9,-445.695,1686.9225,0.3166666666666666,Consumer,West,-187.3955,4.4604,-262.7599,1,0,1,0,Other,Office Supplies,2014-08-29,2014,2017-10-30,38.6
RB-19330,620,6,-164.40619999999998,1008.196,0.3166666666666667,Consumer,East,-93.99,-2.07,-68.3462,0,0,0,0,Other,Office Supplies,2014-11-17,2014,2017-10-23,35.7
RB-19360,621,18,6976.0959,15117.339,0.0944444444444444,Consumer,East,24.711,6777.5173,173.86759999999998,3,1,1,1,All Three,Office Supplies,2016-04-01,2016,2017-09-25,18.066666666666666
RB-19435,622,16,477.2399,2663.086,0.1625,Consumer,Central,63.962399999999995,40.212800000000016,373.0647,3,1,1,1,All Three,Office Supplies,2014-03-11,2014,2017-12-11,45.7
RB-19465,623,23,640.5466,4715.466,0.1347826086956521,Home Office,Central,252.23859999999996,282.0697,106.2383,3,1,1,1,All Three,Technology,2014-03-14,2014,2017-12-21,45.93333333333333
RB-19570,624,9,76.8879,528.546,0.1666666666666666,Consumer,Central,-31.8612,41.442899999999995,67.30619999999999,2,0,1,1,Other,Furniture,2016-04-28,2016,2017-12-05,19.533333333333335
RB-19645,625,7,72.679,221.084,0.1428571428571428,Corporate,West,3.556,19.3314,49.7916,3,1,1,1,All Three,Office Supplies,2014-08-23,2014,2016-03-22,19.233333333333334
RB-19705,626,7,243.0755,2067.45,0.1571428571428571,Home Office,West,-96.9252,323.955,16.0457,2,0,1,1,Other,Office Supplies,2015-08-22,2015,2017-11-06,26.9
RB-19795,627,18,-461.7331999999999,5633.316000000001,0.25,Home Office,South,-556.9658,221.6486,-126.41599999999998,1,0,1,0,Other,Office Supplies,2014-06-03,2014,2017-11-28,42.46666666666667
RC-19825,628,10,63.991400000000006,966.409,0.11,Consumer,Central,-23.661,28.7196,58.9328,2,0,1,1,Other,Office Supplies,2014-12-05,2014,2016-12-26,25.066666666666666
RC-19960,629,11,10.563300000000002,885.752,0.1727272727272727,Consumer,East,-164.7656,52.626000000000005,122.7029,2,0,1,1,Other,Office Supplies,2014-08-25,2014,2017-09-11,37.1
RD-19480,630,15,480.594,4272.93,0.1066666666666666,Consumer,West,111.173,98.08439999999999,271.3366,3,1,1,1,All Three,Office Supplies,2014-06-08,2014,2017-10-19,40.96666666666667
RD-19585,631,19,734.5158,2912.894,0.031578947368421,Consumer,South,22.0709,554.3451,158.09980000000002,3,1,1,1,All Three,Office Supplies,2014-04-02,2014,2017-07-03,39.6
RD-19660,632,5,835.772,2786.632,0.08,Home Office,Central,72.58440000000002,0.0,763.1876,2,1,0,1,Furniture + Office Supplies,Office Supplies,2015-04-12,2015,2017-09-07,29.3
RD-19720,633,20,207.3304,1419.737,0.1575,Consumer,South,18.7414,54.7474,133.8416,3,1,1,1,All Three,Office Supplies,2014-07-20,2014,2017-12-09,41.266666666666666
RD-19810,634,16,318.4625,1137.616,0.1875,Home Office,West,-16.9212,33.9065,301.4772,2,0,1,1,Other,Office Supplies,2014-10-27,2014,2017-12-16,38.2
RD-19900,635,21,455.5292,3133.924,0.0571428571428571,Consumer,West,55.7075,241.9487,157.873,3,1,1,1,All Three,Office Supplies,2014-04-05,2014,2017-09-07,41.7
RD-19930,636,10,35.05740000000001,970.942,0.31,Consumer,Central,-44.5428,59.34140000000001,20.2588,2,0,1,1,Other,Office Supplies,2014-10-03,2014,2017-11-18,38.06666666666667
RE-19405,637,1,6.045,48.36,0.2,Consumer,East,0.0,0.0,6.045,1,0,0,1,Other,Office Supplies,2014-12-29,2014,2014-12-29,0.0
RE-19450,638,9,209.2294,876.696,0.1333333333333333,Consumer,Central,-11.8615,71.97,149.1209,2,0,1,1,Other,Furniture,2014-06-03,2014,2017-03-03,33.46666666666667
RF-19345,639,16,633.7072000000001,3309.15,0.1375,Corporate,East,130.1334,24.102,479.4718,3,1,1,1,All Three,Furniture,2014-05-20,2014,2016-12-05,31.0
RF-19735,640,14,711.6168,2341.2960000000003,0.0142857142857142,Consumer,Central,129.4272,369.4029,212.7867,3,1,1,1,All Three,Technology,2014-08-06,2014,2017-10-02,38.43333333333333
RF-19840,641,11,280.0261,945.222,0.0818181818181818,Consumer,East,122.7648,7.9812,149.2801,3,1,1,1,All Three,Office Supplies,2014-11-12,2014,2017-12-24,37.93333333333333
RH-19495,642,8,563.7877,3621.376,0.1,Consumer,Central,-290.8752,762.1845,92.4784,2,0,1,1,Other,Office Supplies,2014-08-23,2014,2017-11-28,39.766666666666666
RH-19510,643,12,1289.4535,6979.18,0.0333333333333333,Home Office,East,244.2496,435.4869,609.717,3,1,1,1,All Three,Technology,2014-11-16,2014,2016-09-19,22.433333333333334
RH-19555,644,3,0.3057000000000016,740.382,0.5333333333333333,Consumer,South,0.0,0.0,0.30570000000000164,1,0,0,1,Other,Office Supplies,2015-12-04,2015,2016-07-29,7.933333333333334
RH-19600,645,11,172.6261,2085.74,0.109090909090909,Consumer,South,-57.59539999999999,66.062,164.15949999999998,2,0,1,1,Other,Furniture,2015-07-02,2015,2016-07-14,12.6
RK-19300,646,8,269.688,1460.192,0.075,Consumer,East,-13.978,124.68,158.986,2,0,1,1,Other,Office Supplies,2015-07-20,2015,2017-09-02,25.833333333333332
RL-19615,647,24,488.1484,6234.91,0.21875,Consumer,South,-24.553100000000004,351.4241,161.2774,2,0,1,1,Other,Office Supplies,2014-12-05,2014,2017-08-31,33.333333333333336
RM-19375,648,9,392.1499,1453.474,0.0444444444444444,Consumer,Central,162.046,27.5819,202.522,3,1,1,1,All Three,Technology,2014-05-11,2014,2017-01-19,32.8
RM-19675,649,11,1902.5438,5979.0960000000005,0.0454545454545454,Home Office,South,14.6224,1379.0428,508.8786,3,1,1,1,All Three,Office Supplies,2014-11-14,2014,2017-12-24,37.86666666666667
RM-19750,650,2,28.6879,98.35,0.0,Consumer,East,16.5531,0.0,12.1348,2,1,0,1,Furniture + Office Supplies,Office Supplies,2017-03-06,2017,2017-03-06,0.0
RO-19780,651,12,-1262.5716000000002,3815.478,0.2916666666666667,Consumer,South,-134.20940000000002,87.9376,-1216.2998,1,0,1,0,Other,Office Supplies,2015-05-12,2015,2017-11-25,30.933333333333334
RP-19270,652,12,59.5384,954.6452,0.1933333333333333,Corporate,West,-114.0174,11.7576,161.79819999999998,2,0,1,1,Other,Office Supplies,2014-10-19,2014,2016-08-21,22.4
RP-19390,653,25,465.25030000000015,5153.084,0.148,Consumer,East,688.1442000000001,156.9356,-379.82949999999994,2,1,1,0,Furniture + Technology,Office Supplies,2014-05-24,2014,2017-11-27,42.766666666666666
RP-19855,654,15,594.5868,2170.716,0.1333333333333333,Corporate,Central,0.0,288.9101,305.6767,2,0,1,1,Other,Office Supplies,2014-04-05,2014,2017-12-02,44.56666666666667
RR-19315,655,4,-73.835,615.932,0.2749999999999999,Consumer,West,-80.9324,0.0,7.0974,1,0,0,1,Other,Office Supplies,2016-11-14,2016,2017-12-11,13.066666666666666
RR-19525,656,10,721.6826,3302.2619999999997,0.06,Corporate,East,223.14780000000002,21.5397,476.9951,3,1,1,1,All Three,Office Supplies,2014-09-09,2014,2017-07-13,34.6
RS-19420,657,9,633.4513999999999,3221.29,0.0,Corporate,West,532.1684,0.0,101.283,2,1,0,1,Furniture + Office Supplies,Furniture,2014-08-05,2014,2017-10-15,38.9
RS-19765,658,14,1206.3851,4159.7699999999995,0.1142857142857143,Corporate,East,7.1172,440.229,759.0389,3,1,1,1,All Three,Technology,2014-04-07,2014,2017-11-24,44.233333333333334
RS-19870,659,3,9.5838,22.328,0.0666666666666666,Home Office,Central,0.0,0.0,9.5838,1,0,0,1,Other,Office Supplies,2016-06-07,2016,2017-12-11,18.4
RW-19540,660,23,1586.6273,7397.401,0.1347826086956521,Corporate,West,677.5589,32.0935,876.9749,3,1,1,1,All Three,Furniture,2015-02-03,2015,2017-09-01,31.366666666666667
RW-19630,661,16,698.8325,3279.746,0.1375,Corporate,Central,41.7852,47.2676,609.7797,3,1,1,1,All Three,Office Supplies,2014-06-28,2014,2017-10-02,39.733333333333334
RW-19690,662,15,707.5503,3495.646,0.0733333333333333,Consumer,South,0.0,190.953,516.5973,2,0,1,1,Other,Office Supplies,2016-05-30,2016,2017-10-12,16.666666666666668
SA-20830,663,21,610.1496000000001,4767.3415,0.1928571428571428,Consumer,Central,32.644800000000004,341.994,235.51080000000002,3,1,1,1,All Three,Office Supplies,2014-02-22,2014,2017-10-28,44.8
SB-20170,664,7,157.6658,1348.02,0.1857142857142857,Consumer,East,143.04,0.0,14.625799999999998,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-06-06,2014,2017-06-12,36.733333333333334
SB-20185,665,12,885.4623999999999,6410.996,0.1416666666666667,Consumer,East,-75.4998,886.2388,74.7234,2,0,1,1,Other,Technology,2014-09-20,2014,2017-06-25,33.63333333333333
SB-20290,666,17,-2082.7451,8057.891,0.2411764705882352,Corporate,Central,8.4736,-2243.8611,152.6424,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-05-09,2014,2017-11-13,42.8
SC-20020,667,17,-317.0508,3362.9636,0.2188235294117647,Consumer,Central,92.9136,-77.5616,-332.40279999999996,1,1,0,0,Furniture Only,Office Supplies,2014-03-03,2014,2015-11-10,20.566666666666666
SC-20050,668,15,1011.7443,4624.572,0.1866666666666666,Home Office,East,43.6136,604.1925,363.93819999999994,3,1,1,1,All Three,Office Supplies,2014-03-18,2014,2017-11-20,44.766666666666666
SC-20095,669,22,5757.411899999999,14142.334,0.0636363636363636,Consumer,West,96.2413,6.2979,5654.8727,3,1,1,1,All Three,Furniture,2014-02-12,2014,2017-01-15,35.6
SC-20230,670,11,440.141,4371.9580000000005,0.1090909090909091,Corporate,Central,180.441,171.0572,88.6428,3,1,1,1,All Three,Office Supplies,2016-06-06,2016,2017-08-03,14.1
SC-20260,671,18,671.0033999999999,3729.793,0.1972222222222222,Corporate,West,305.3351,126.71119999999999,238.9571,3,1,1,1,All Three,Technology,2014-04-06,2014,2017-06-26,39.233333333333334
SC-20305,672,12,229.1617,3979.065,0.2166666666666666,Consumer,Central,-12.622,206.24599999999998,35.5377,2,0,1,1,Other,Technology,2014-12-16,2014,2017-12-01,36.03333333333333
SC-20380,673,20,236.66149999999996,5992.536,0.19,Consumer,West,-308.9863,221.7225,323.9253,2,0,1,1,Other,Furniture,2014-03-01,2014,2017-11-30,45.666666666666664
SC-20440,674,10,379.5611,1874.998,0.2799999999999999,Corporate,West,4.6221,-28.332099999999997,403.2711,2,1,0,1,Furniture + Office Supplies,Office Supplies,2015-08-17,2015,2017-11-24,27.666666666666668
SC-20575,675,7,100.2253,902.728,0.3428571428571428,Consumer,Central,32.392,0.0,67.83330000000001,2,1,0,1,Furniture + Office Supplies,Furniture,2014-06-16,2014,2017-09-29,40.03333333333333
SC-20680,676,8,370.1578,1254.64,0.0,Home Office,South,33.7266,257.3172,79.114,3,1,1,1,All Three,Technology,2014-11-21,2014,2017-08-26,33.63333333333333
SC-20695,677,14,611.8291,2576.408,0.1571428571428571,Corporate,South,67.65,233.4465,310.7326,3,1,1,1,All Three,Office Supplies,2014-12-16,2014,2017-10-02,34.03333333333333
SC-20725,678,26,1276.6513,5226.21,0.15,Consumer,East,332.8589,426.16920000000005,517.6232,3,1,1,1,All Three,Furniture,2014-06-03,2014,2017-06-26,37.3
SC-20770,679,21,-671.1874,4492.657,0.3047619047619047,Corporate,South,23.144000000000005,-625.2046,-69.12679999999997,1,1,0,0,Furniture Only,Technology,2015-06-20,2015,2017-11-19,29.433333333333334
SC-20800,680,5,51.8252,279.25600000000003,0.12,Consumer,Central,0.0,44.6154,7.2098,2,0,1,1,Other,Technology,2015-12-11,2015,2017-11-30,24.0
SC-20845,681,4,31.1757,280.632,0.2,Consumer,Central,7.11,0.0,24.0657,2,1,0,1,Furniture + Office Supplies,Office Supplies,2016-11-11,2016,2017-08-21,9.433333333333334
SD-20485,682,21,1985.1672,6121.114,0.1047619047619047,Home Office,East,-84.68500000000002,110.6251,1959.2270999999998,2,0,1,1,Other,Office Supplies,2014-01-26,2014,2017-06-13,41.13333333333333
SE-20110,683,19,2650.6769,12209.438000000002,0.1105263157894737,Consumer,East,-301.40760000000006,3007.0688999999998,-54.9844,1,0,1,0,Other,Office Supplies,2014-04-11,2014,2017-12-21,45.0
SF-20065,684,9,228.1623,763.5459999999999,0.1,Consumer,East,85.8652,0.0,142.2971,2,1,0,1,Furniture + Office Supplies,Furniture,2014-09-10,2014,2017-11-01,38.266666666666666
SF-20200,685,15,286.9046,3422.7859999999996,0.1266666666666666,Consumer,West,273.0642,3.8125,10.027899999999997,3,1,1,1,All Three,Office Supplies,2014-12-23,2014,2017-11-01,34.8
SF-20965,686,17,539.9352,3336.535,0.2705882352941177,Corporate,Central,147.3448,16.451999999999998,376.1384,3,1,1,1,All Three,Office Supplies,2014-10-21,2014,2017-11-12,37.266666666666666
SG-20080,687,11,570.438,3406.5809999999997,0.0681818181818181,Consumer,Central,40.235200000000006,145.782,384.4208,3,1,1,1,All Three,Office Supplies,2015-10-31,2015,2017-12-22,26.1
SG-20470,688,14,-119.0105,1884.798,0.15,Consumer,East,-246.6935,34.9825,92.7005,2,0,1,1,Other,Furniture,2014-07-26,2014,2017-06-30,35.666666666666664
SG-20605,689,13,463.269,3124.832,0.0923076923076923,Consumer,East,42.1504,375.82439999999997,45.2942,3,1,1,1,All Three,Office Supplies,2014-01-23,2014,2017-09-13,44.3
SG-20890,690,5,-3.7073,47.946,0.4,Corporate,Central,0.0,0.0,-3.7073,0,0,0,0,Other,Office Supplies,2014-03-30,2014,2017-05-18,38.166666666666664
SH-19975,691,29,558.4739999999999,3406.8395,0.1362068965517241,Corporate,West,168.2714,194.9587,195.2439,3,1,1,1,All Three,Furniture,2014-12-10,2014,2017-12-01,36.233333333333334
SH-20395,692,15,-144.5229,2180.718,0.2333333333333333,Consumer,South,-350.55539999999996,33.051500000000004,172.981,2,0,1,1,Other,Office Supplies,2014-11-02,2014,2017-12-07,37.7
SH-20635,693,2,260.6258,2096.392,0.2,Corporate,South,260.6258,0.0,0.0,1,1,0,0,Furniture Only,Furniture,2014-12-16,2014,2015-11-26,11.5
SJ-20125,694,24,144.1189,3949.656,0.2333333333333333,Home Office,East,-177.16899999999998,122.8848,198.4031,2,0,1,1,Other,Office Supplies,2015-09-22,2015,2017-09-26,24.5
SJ-20215,695,10,-23.5137,1341.036,0.37,Consumer,Central,-36.5174,24.7275,-11.7238,1,0,1,0,Other,Furniture,2015-02-09,2015,2017-12-01,34.2
SJ-20500,696,7,68.09629999999999,1318.776,0.1428571428571428,Consumer,Central,150.384,15.505500000000001,-97.7932,2,1,1,0,Furniture + Technology,Technology,2014-08-31,2014,2017-04-21,32.13333333333333
SK-19990,697,5,168.7933,883.409,0.22,Consumer,East,0.0,94.4937,74.2996,2,0,1,1,Other,Office Supplies,2016-11-28,2016,2017-12-22,12.966666666666667
SL-20155,698,9,527.9715,3053.012,0.1777777777777777,Home Office,South,194.1849,374.3792,-40.59259999999999,2,1,1,0,Furniture + Technology,Office Supplies,2014-09-21,2014,2017-10-21,37.53333333333333
SM-20005,699,6,-26.5927,244.49399999999997,0.2666666666666666,Consumer,East,-89.9808,0.0,63.388099999999994,1,0,0,1,Other,Office Supplies,2014-11-23,2014,2016-11-04,23.733333333333334
SM-20320,700,15,-1980.7393,25043.05,0.2466666666666666,Home Office,South,54.9576,-1823.702,-211.9949,1,1,0,0,Furniture Only,Technology,2014-03-18,2014,2017-10-12,43.46666666666667
SM-20905,701,6,-237.2885,1043.041,0.2833333333333333,Consumer,East,10.3936,-205.7631,-41.919,1,1,0,0,Furniture Only,Technology,2016-05-03,2016,2016-05-03,0.0
SM-20950,702,22,581.5741999999999,5563.392,0.1272727272727273,Corporate,South,-32.88799999999999,0.0,614.4621999999999,1,0,0,1,Other,Office Supplies,2014-09-29,2014,2017-12-05,38.766666666666666
SN-20560,703,15,-716.8565000000001,1860.418,0.1733333333333333,Home Office,West,24.6488,0.0,-741.5053,1,1,0,0,Furniture Only,Furniture,2015-06-18,2015,2017-09-10,27.166666666666668
SN-20710,704,19,481.7499,3127.9592,0.1168421052631579,Home Office,Central,-98.53139999999999,85.4301,494.8512,2,0,1,1,Other,Office Supplies,2014-05-06,2014,2017-10-12,41.833333333333336
SO-20335,705,15,-81.0858,2602.5755,0.1366666666666667,Consumer,South,-246.4612,10.3896,154.9858,2,0,1,1,Other,Office Supplies,2015-10-11,2015,2017-12-01,26.066666666666666
SP-20545,706,10,-118.7757,1306.086,0.26,Corporate,East,-20.61,65.9634,-164.12910000000002,1,0,1,0,Other,Office Supplies,2014-10-13,2014,2017-02-06,28.233333333333334
SP-20620,707,24,-270.42819999999995,5440.319,0.25,Corporate,East,-219.7636,-218.5439,167.87930000000003,1,0,0,1,Other,Office Supplies,2014-09-08,2014,2017-11-13,38.733333333333334
SP-20650,708,15,268.4782,1872.436,0.1533333333333333,Corporate,West,-8.532,-1.144400000000001,278.1546,1,0,0,1,Other,Office Supplies,2014-04-16,2014,2016-12-09,32.266666666666666
SP-20860,709,24,566.7226,4282.94,0.2083333333333333,Corporate,East,230.27439999999999,276.54200000000003,59.9062,3,1,1,1,All Three,Furniture,2014-12-15,2014,2017-10-12,34.4
SP-20920,710,14,14.692400000000005,3990.689,0.2714285714285714,Consumer,West,-26.2182,36.5996,4.311,2,0,1,1,Other,Office Supplies,2014-11-22,2014,2017-10-21,35.46666666666667
SR-20425,711,9,-3333.9144,3233.481,0.3666666666666666,Home Office,West,57.470200000000006,-3399.98,8.595399999999998,2,1,0,1,Furniture + Office Supplies,Furniture,2014-06-14,2014,2017-12-22,42.9
SR-20740,712,12,1990.4244,4345.8859999999995,0.0333333333333333,Home Office,East,-6.9282,1692.5608,304.7918,2,0,1,1,Other,Office Supplies,2014-02-20,2014,2017-06-17,40.43333333333333
SS-20140,713,21,332.3487,1324.028,0.1142857142857142,Corporate,East,17.1248,157.1728,158.05110000000002,3,1,1,1,All Three,Office Supplies,2014-11-23,2014,2017-12-15,37.266666666666666
SS-20410,714,12,-1010.9738,3056.807,0.2583333333333333,Consumer,West,-661.8045999999999,122.72579999999999,-471.895,1,0,1,0,Other,Furniture,2014-05-30,2014,2017-09-11,40.0
SS-20515,715,6,199.9345,613.4,0.0,Home Office,South,6.0726,79.2385,114.62339999999999,3,1,1,1,All Three,Office Supplies,2014-07-14,2014,2016-08-26,25.8
SS-20590,716,9,135.5401,418.49,0.0,Consumer,West,0.0,100.7889,34.7512,2,0,1,1,Other,Office Supplies,2014-08-05,2014,2016-10-24,27.033333333333335
SS-20875,717,15,-75.586,964.636,0.24,Consumer,Central,-88.6305,49.6901,-36.6456,1,0,1,0,Other,Technology,2014-12-14,2014,2017-09-01,33.06666666666667
ST-20530,718,12,84.4419,433.34,0.2,Consumer,East,1.1994,-21.936300000000003,105.1788,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-02-14,2014,2017-08-27,43.0
SU-20665,719,18,763.4719,2595.364,0.1333333333333333,Home Office,South,-5.2645,602.6268,166.1096,2,0,1,1,Other,Office Supplies,2015-12-05,2015,2017-12-10,24.533333333333335
SV-20365,720,32,1199.4242,11470.95,0.15625,Consumer,East,688.3981,450.1086,60.9175,3,1,1,1,All Three,Furniture,2014-01-11,2014,2017-09-20,44.93333333333333
SV-20785,721,25,485.0272,4105.305,0.184,Consumer,West,109.08180000000002,206.8461,169.09929999999997,3,1,1,1,All Three,Office Supplies,2014-04-12,2014,2017-02-13,34.6
SV-20815,722,6,199.6502,1271.09,0.1999999999999999,Corporate,Central,-1.4784,150.423,50.7056,2,0,1,1,Other,Office Supplies,2015-05-04,2015,2017-10-15,29.833333333333332
